Competitor_ID,Vertical_Category,Primary_Skill,Primary_Skill_CPC_USD,Primary_Skill_PPC,#_of_Jobs
D,Development,Software Developers For Enterprises,22.296325668700405,24.820422535211268,3834.0
D,Development,Software Developers For Enterprises,22.296325668700405,24.820422535211268,914.0
D,Development,Software Developers For Enterprises,22.296325668700405,24.820422535211268,4089.0
D,Development,Software Developers For Enterprises,22.296325668700405,24.820422535211268,3846.0
D,Development,Software Developers For Enterprises,22.296325668700405,24.820422535211268,841.0
D,Development,Software Developers For Enterprises,22.296325668700405,24.820422535211268,3982.0
D,Development,Software Developers For Enterprises,22.296325668700405,24.820422535211268,3919.0
D,Development,Software Developers For Enterprises,22.296325668700405,24.820422535211268,2975.0
D,Development,Software Developers For Enterprises,22.296325668700405,24.820422535211268,702.0
D,Development,Software Developers For Enterprises,22.296325668700405,24.820422535211268,3688.0
D,Development,Software Developers For Enterprises,22.296325668700405,24.820422535211268,1940.0
D,Development,Software Developers For Enterprises,22.296325668700405,24.820422535211268,4725.0
D,Development,Software Developers For Enterprises,22.296325668700405,24.820422535211268,2194.0
D,Development,Software Developers For Enterprises,22.296325668700405,24.820422535211268,2394.0
D,Development,Software Developers For Enterprises,22.296325668700405,24.820422535211268,4550.0
D,Development,Software Developers For Enterprises,22.296325668700405,24.820422535211268,3840.0
D,Development,Software Developers For Enterprises,22.296325668700405,24.820422535211268,64.0
D,Development,Software Developers For Enterprises,22.296325668700405,24.820422535211268,2262.0
D,Development,Software Developers For Enterprises,22.296325668700405,24.820422535211268,1171.0
D,Development,Software Developers For Enterprises,22.296325668700405,24.820422535211268,2937.0
D,Development,Software Developers For Enterprises,22.296325668700405,24.820422535211268,840.0
D,Development,Software Developers For Enterprises,22.296325668700405,24.820422535211268,1186.0
D,Development,Software Developers For Enterprises,22.296325668700405,24.820422535211268,4920.0
D,Development,Software Developers For Enterprises,22.296325668700405,24.820422535211268,4372.0
D,Development,Software Developers For Enterprises,22.296325668700405,24.820422535211268,4406.0
D,Development,Software Developers For Enterprises,22.296325668700405,24.820422535211268,4821.0
D,Development,Software Developers For Enterprises,22.296325668700405,24.820422535211268,3384.0
D,Development,Software Developers For Enterprises,22.296325668700405,24.820422535211268,1309.0
D,Development,Software Developers For Enterprises,22.296325668700405,24.820422535211268,2141.0
D,Development,Software Developers For Enterprises,22.296325668700405,24.820422535211268,4451.0
D,Development,Software Developers For Enterprises,22.296325668700405,24.820422535211268,1884.0
D,Development,Software Developers For Enterprises,22.296325668700405,24.820422535211268,1754.0
D,Development,Software Developers For Enterprises,22.296325668700405,24.820422535211268,1642.0
D,Development,Software Developers For Scale-ups,22.296325668700405,24.820422535211268,1897.0
D,Development,Software Developers For Scale-ups,22.296325668700405,24.820422535211268,463.0
D,Development,Software Developers For Scale-ups,22.296325668700405,24.820422535211268,961.0
D,Development,Software Developers For Scale-ups,22.296325668700405,24.820422535211268,1787.0
D,Development,Software Developers For Scale-ups,22.296325668700405,24.820422535211268,309.0
D,Development,Software Developers For Scale-ups,22.296325668700405,24.820422535211268,616.0
D,Development,Software Developers For Scale-ups,22.296325668700405,24.820422535211268,1916.0
D,Development,Software Developers For Scale-ups,22.296325668700405,24.820422535211268,4757.0
D,Development,Software Developers For Scale-ups,22.296325668700405,24.820422535211268,2668.0
D,Development,Software Developers For Scale-ups,22.296325668700405,24.820422535211268,336.0
D,Development,Software Developers For Scale-ups,22.296325668700405,24.820422535211268,1904.0
D,Development,Software Developers For Scale-ups,22.296325668700405,24.820422535211268,4598.0
D,Development,Software Developers For Scale-ups,22.296325668700405,24.820422535211268,3932.0
D,Development,Software Developers For Scale-ups,22.296325668700405,24.820422535211268,239.0
D,Development,Software Developers For Scale-ups,22.296325668700405,24.820422535211268,4157.0
D,Development,Software Developers For Scale-ups,22.296325668700405,24.820422535211268,3891.0
D,Development,Software Developers For Scale-ups,22.296325668700405,24.820422535211268,2369.0
D,Development,Software Developers For Scale-ups,22.296325668700405,24.820422535211268,4972.0
D,Development,Software Developers For Scale-ups,22.296325668700405,24.820422535211268,3280.0
D,Development,Software Developers For Scale-ups,22.296325668700405,24.820422535211268,2052.0
D,Development,Software Developers For Scale-ups,22.296325668700405,24.820422535211268,1317.0
D,Development,Software Developers For Scale-ups,22.296325668700405,24.820422535211268,2469.0
D,Development,Software Developers For Scale-ups,22.296325668700405,24.820422535211268,746.0
D,Development,Software Developers For Scale-ups,22.296325668700405,24.820422535211268,4865.0
D,Development,Software Developers For Scale-ups,22.296325668700405,24.820422535211268,3833.0
D,Development,Software Developers For Scale-ups,22.296325668700405,24.820422535211268,3883.0
D,Development,Software Developers For Scale-ups,22.296325668700405,24.820422535211268,3057.0
D,Development,Software Developers For Scale-ups,22.296325668700405,24.820422535211268,829.0
D,Development,Software Developers For Scale-ups,22.296325668700405,24.820422535211268,4780.0
D,Development,Software Developers For Scale-ups,22.296325668700405,24.820422535211268,4848.0
D,Development,Software Developers For Scale-ups,22.296325668700405,24.820422535211268,4397.0
D,Development,Software Developers For Scale-ups,22.296325668700405,24.820422535211268,4986.0
D,Development,Software Developers For Scale-ups,22.296325668700405,24.820422535211268,2781.0
D,Development,Software Developers For Startups,30.98,40.0,2716.0
D,Development,Software Developers For Startups,30.98,40.0,3175.0
D,Development,Software Developers For Startups,30.98,40.0,1226.0
D,Development,Software Developers For Startups,30.98,40.0,3163.0
D,Development,Software Developers For Startups,30.98,40.0,1286.0
D,Development,Software Developers For Startups,30.98,40.0,2970.0
D,Development,Software Developers For Startups,30.98,40.0,2768.0
D,Development,Software Developers For Startups,30.98,40.0,2477.0
D,Development,Software Developers For Startups,30.98,40.0,2973.0
D,Development,Software Developers For Startups,30.98,40.0,2474.0
D,Development,Software Developers For Startups,30.98,40.0,275.0
D,Development,Software Developers For Startups,30.98,40.0,250.0
D,Development,Software Developers For Startups,30.98,40.0,3875.0
D,Development,Software Developers For Startups,30.98,40.0,1493.0
D,Development,Software Developers For Startups,30.98,40.0,4709.0
D,Development,Software Developers For Startups,30.98,40.0,4807.0
D,Development,Software Developers For Startups,30.98,40.0,4852.0
D,Development,Software Developers For Startups,30.98,40.0,900.0
D,Development,Software Developers For Startups,30.98,40.0,759.0
D,Development,Software Developers For Startups,30.98,40.0,1743.0
D,Development,Software Developers For Startups,30.98,40.0,1399.0
D,Development,Software Developers For Startups,30.98,40.0,3461.0
D,Development,Software Developers For Startups,30.98,40.0,3483.0
D,Development,Software Developers For Startups,30.98,40.0,969.0
D,Development,Software Developers For Startups,30.98,40.0,1653.0
D,Development,Software Developers For Startups,30.98,40.0,4779.0
D,Development,Software Developers For Startups,30.98,40.0,3639.0
D,Development,Software Developers For Startups,30.98,40.0,2046.0
D,Development,Software Developers For Startups,30.98,40.0,765.0
D,Development,Software Developers For Startups,30.98,40.0,4170.0
D,Development,Software Developers For Startups,30.98,40.0,2977.0
D,Development,Software Developers For Startups,30.98,40.0,1177.0
D,Development,Software Developers For Startups,30.98,40.0,300.0
D,Development,SQL Developers,5.41,2.0,4263.0
D,Development,SQL Developers,5.41,2.0,2521.0
D,Development,SQL Developers,5.41,2.0,3408.0
D,Development,SQL Developers,5.41,2.0,4390.0
D,Development,SQL Developers,5.41,2.0,251.0
D,Development,SQL Developers,5.41,2.0,2148.0
D,Development,Swift Developers,25.92,33.0,4268.0
D,Development,Swift Developers,25.92,33.0,3997.0
D,Development,Swift Developers,25.92,33.0,80.0
D,Development,Swift Developers,25.92,33.0,92.0
D,Development,Swift Developers,25.92,33.0,1385.0
D,Development,Swift Developers,25.92,33.0,2390.0
D,Development,Tensorflow Developers,2.25,35.0,831.0
D,Development,Tensorflow Developers,2.25,35.0,660.0
D,Development,Tensorflow Developers,2.25,35.0,4032.0
D,Development,Tensorflow Developers,2.25,35.0,4038.0
D,Development,Tensorflow Developers,2.25,35.0,3266.0
D,Development,Tensorflow Developers,2.25,35.0,2781.0
D,Development,Travel App Developers,22.296325668700405,6.0,1597.0
D,Development,Travel App Developers,22.296325668700405,6.0,4785.0
D,Development,Travel App Developers,22.296325668700405,6.0,2064.0
D,Development,Travel App Developers,22.296325668700405,6.0,645.0
D,Development,Travel App Developers,22.296325668700405,6.0,520.0
D,Development,Travel App Developers,22.296325668700405,6.0,4124.0
D,Development,TypeScript Developers,28.27,19.0,2680.0
D,Development,TypeScript Developers,28.27,19.0,1074.0
D,Development,TypeScript Developers,28.27,19.0,4254.0
D,Development,TypeScript Developers,28.27,19.0,439.0
D,Development,TypeScript Developers,28.27,19.0,2778.0
D,Development,TypeScript Developers,28.27,19.0,187.0
D,Development,Unity Developers,23.34,39.0,851.0
D,Development,Unity Developers,23.34,39.0,1943.0
D,Development,Unity Developers,23.34,39.0,1140.0
D,Development,Unity Developers,23.34,39.0,4062.0
D,Development,Unity Developers,23.34,39.0,3950.0
D,Development,Unity Developers,23.34,39.0,182.0
D,Development,VBA Developers,13.79,38.0,539.0
D,Development,VBA Developers,13.79,38.0,289.0
D,Development,VBA Developers,13.79,38.0,245.0
D,Development,VBA Developers,13.79,38.0,3763.0
D,Development,VBA Developers,13.79,38.0,2698.0
D,Development,VBA Developers,13.79,38.0,3375.0
D,Development,Vue Developers,87.78,48.0,3588.0
D,Development,Vue Developers,87.78,48.0,3434.0
D,Development,Vue Developers,87.78,48.0,3453.0
D,Development,Vue Developers,87.78,48.0,3432.0
D,Development,Vue Developers,87.78,48.0,158.0
D,Development,Vue Developers,87.78,48.0,4277.0
D,Development,Web & Mobile Developers For Startups,22.296325668700405,24.820422535211268,4465.0
D,Development,Web & Mobile Developers For Startups,22.296325668700405,24.820422535211268,2452.0
D,Development,Web & Mobile Developers For Startups,22.296325668700405,24.820422535211268,2592.0
D,Development,Web & Mobile Developers For Startups,22.296325668700405,24.820422535211268,3355.0
D,Development,Web & Mobile Developers For Startups,22.296325668700405,24.820422535211268,4472.0
D,Development,Web & Mobile Developers For Startups,22.296325668700405,24.820422535211268,3049.0
D,Development,Web Developers,22.33,36.0,1849.0
D,Development,Web Developers,22.33,36.0,4962.0
D,Development,Web Developers,22.33,36.0,2790.0
D,Development,Web Developers,22.33,36.0,3792.0
D,Development,Web Developers,22.33,36.0,686.0
D,Development,Web Developers,22.33,36.0,2089.0
D,Development,Wordpress Developers,46.47,32.0,963.0
D,Development,Wordpress Developers,46.47,32.0,4402.0
D,Development,Wordpress Developers,46.47,32.0,4803.0
D,Development,Wordpress Developers,46.47,32.0,696.0
D,Development,Wordpress Developers,46.47,32.0,4803.0
D,Development,Wordpress Developers,46.47,32.0,2771.0
D,Development,Xamarin Developers,134.99,43.0,4867.0
D,Development,Xamarin Developers,134.99,43.0,3916.0
D,Development,Xamarin Developers,134.99,43.0,3809.0
D,Development,Xamarin Developers,134.99,43.0,3812.0
D,Development,Xamarin Developers,134.99,43.0,744.0
D,Development,Xamarin Developers,134.99,43.0,397.0
E,Other,natural language toolkit,4.21,6.0,2720.0
E,Other,abbreviations,0.5,0.0,2960.0
E,Other,sublime text,0.13,0.0,3470.0
E,Other,yaml,4.01,1.0,275.0
E,Other,vlcj,21.89184397163118,1.0,1498.0
E,Other,vim,0.29,69.0,4168.0
E,Other,tex commands,21.89184397163118,0.0,151.0
E,Other,rss,0.84,4.0,3954.0
E,Other,radius,1.04,2.0,4257.0
E,Other,pincode,1.32,1.0,4207.0
E,Other,jboss fuse,11.19,5.0,2260.0
E,Other,itil,11.57,31.0,1830.0
E,Other,itext,13.86,1.0,656.0
E,Other,ifsccode,21.89184397163118,0.0,1152.0
E,Other,gradle,8.76,0.0,4650.0
E,Other,google colab,0.74,0.0,3708.0
E,Other,gensim,21.89184397163118,0.0,4145.0
E,Other,gnu debugger,2.88,8.0,864.0
E,Other,drools,3.54,1.0,4115.0
E,Other,dll,1.33,1.0,4280.0
E,Other,bpel,21.89184397163118,1.0,1182.0
E,Other,awselasticache,21.89184397163118,34.78666666666667,628.0
E,Other,apache httpclient,21.89184397163118,0.0,4610.0
E,Other,adobe robohelp,3.03,15.0,119.0
E,Other,adobe indesign cc,5.74,77.0,2607.0
E,Development,blockchain,22.296325668700405,24.820422535211268,3827.0
E,Development,blue prism,13.34,28.0,4759.0
E,Development,bitcoin,22.296325668700405,24.820422535211268,462.0
E,Development,ethereum,22.296325668700405,24.820422535211268,4970.0
E,Development,virtualization2.0,22.296325668700405,24.820422535211268,4142.0
E,Development,unity,0.71,7.0,2675.0
E,Development,tweetdeck,3.77,0.0,2571.0
E,Development,salesforce,5.56,20.0,3180.0
E,Development,python blockchain,22.296325668700405,24.820422535211268,1483.0
E,Development,openshift,9.49,16.0,3399.0
E,Development,elasticsearch,14.29,28.0,2814.0
E,Development,docker,0.95,61.0,3727.0
E,Development,cloudrail,37.57,4.0,511.0
E,Development,apache flink,5.39,2.0,305.0
E,Development,apache camel,2.48,1.0,2445.0
E,Development,ansible,11.7,5.0,3414.0
E,Development,Java,2.55,2.0,497.0
E,Development,Java,2.55,2.0,3415.0
E,Development,Java,2.55,2.0,1603.0
E,Development,Java,2.55,2.0,2439.0
E,Development,Java,2.55,2.0,2766.0
E,Development,Java,2.55,2.0,463.0
E,Development,Java,2.55,2.0,1706.0
E,Development,Java,2.55,2.0,3177.0
E,Development,Java,2.55,2.0,4136.0
E,Development,Java,2.55,2.0,4429.0
E,Development,Java,2.55,2.0,135.0
E,Development,Java,2.55,2.0,1543.0
E,Development,Java,2.55,2.0,1227.0
E,Development,Java,2.55,2.0,959.0
E,Development,Java,2.55,2.0,1790.0
E,Development,Java,2.55,2.0,1655.0
E,Development,Java,2.55,2.0,1706.0
E,Development,Java,2.55,2.0,3345.0
E,Development,Java,2.55,2.0,4960.0
E,Development,Java,2.55,2.0,1842.0
E,Development,Java,2.55,2.0,4244.0
E,Development,Java,2.55,2.0,4130.0
E,Development,Java,2.55,2.0,3596.0
E,Development,Java,2.55,2.0,308.0
E,Development,Java,2.55,2.0,3952.0
E,Development,Java,2.55,2.0,3188.0
E,Development,Java,2.55,2.0,4979.0
E,Development,Java,2.55,2.0,2634.0
E,Development,Java,2.55,2.0,4935.0
E,Development,Java,2.55,2.0,4907.0
E,Development,Java,2.55,2.0,721.0
E,Development,Java,2.55,2.0,321.0
E,Development,Java,2.55,2.0,860.0
E,Development,Java,2.55,2.0,4892.0
E,Development,Java,2.55,2.0,4618.0
E,Development,Java,2.55,2.0,4681.0
E,Development,Java,2.55,2.0,3020.0
E,Development,Java,2.55,2.0,391.0
E,Development,Java,2.55,2.0,4274.0
E,Development,Java,2.55,2.0,4342.0
E,Development,Java,2.55,2.0,3997.0
E,Development,Java,2.55,2.0,3356.0
E,Development,Java,2.55,2.0,2746.0
E,Development,Java,2.55,2.0,981.0
E,Development,Java,2.55,2.0,2461.0
E,Development,Java,2.55,2.0,474.0
E,Development,Java,2.55,2.0,4046.0
E,Development,Java,2.55,2.0,3551.0
E,Development,Java,2.55,2.0,2390.0
E,Development,Java,2.55,2.0,321.0
E,Development,Java,2.55,2.0,4948.0
E,Development,Java,2.55,2.0,4387.0
E,Development,Java,2.55,2.0,1684.0
E,Development,Java,2.55,2.0,274.0
E,Development,Java,2.55,2.0,1687.0
E,Development,Java,2.55,2.0,2271.0
E,Development,Java,2.55,2.0,1592.0
E,Development,Java,2.55,2.0,2998.0
E,Development,Java,2.55,2.0,3267.0
E,Development,Java,2.55,2.0,2703.0
E,Development,Java,2.55,2.0,4409.0
E,Development,Java,2.55,2.0,1226.0
E,Development,Java,2.55,2.0,3212.0
E,Development,Java,2.55,2.0,3785.0
E,Development,Java,2.55,2.0,2358.0
E,Development,Java,2.55,2.0,3528.0
E,Development,Java,2.55,2.0,3535.0
E,Development,Java,2.55,2.0,2621.0
E,Development,Java,2.55,2.0,491.0
E,Development,Java,2.55,2.0,4158.0
E,Development,Java,2.55,2.0,4157.0
E,Development,Java,2.55,2.0,2056.0
E,Development,Java,2.55,2.0,1257.0
E,Development,Java,2.55,2.0,532.0
E,Development,Java,2.55,2.0,1955.0
E,Development,Java,2.55,2.0,686.0
E,Development,Java,2.55,2.0,2184.0
E,Development,Java,2.55,2.0,3810.0
E,Development,Java,2.55,2.0,1964.0
E,Development,Java,2.55,2.0,368.0
E,Development,Java,2.55,2.0,1908.0
E,Development,Java,2.55,2.0,450.0
E,Development,Java,2.55,2.0,3543.0
E,Development,SAP,5.35,20.0,258.0
E,Development,SAP,5.35,20.0,2886.0
E,Development,SAP,5.35,20.0,448.0
E,Development,SAP,5.35,20.0,1506.0
E,Development,SAP,5.35,20.0,4245.0
E,Development,SAP,5.35,20.0,1852.0
E,Development,SAP,5.35,20.0,2511.0
E,Development,SAP,5.35,20.0,1566.0
E,Development,SAP,5.35,20.0,4992.0
E,Development,SAP,5.35,20.0,1173.0
E,Development,SAP,5.35,20.0,636.0
E,Development,SAP,5.35,20.0,940.0
E,Development,SAP,5.35,20.0,2177.0
E,Development,SAP,5.35,20.0,1171.0
E,Development,SAP,5.35,20.0,2368.0
E,Development,SAP,5.35,20.0,3078.0
E,Development,SAP,5.35,20.0,472.0
E,Development,SAP,5.35,20.0,4593.0
E,Development,SAP,5.35,20.0,372.0
E,Development,SAP,5.35,20.0,1163.0
E,Development,SAP,5.35,20.0,3801.0
E,Development,SAP,5.35,20.0,352.0
E,Development,SAP,5.35,20.0,777.0
E,Development,SAP,5.35,20.0,2240.0
E,Development,SAP,5.35,20.0,1783.0
E,Development,SAP,5.35,20.0,3800.0
E,Development,SAP,5.35,20.0,4974.0
E,Development,SAP,5.35,20.0,3566.0
E,Development,SAP,5.35,20.0,1816.0
E,Development,SAP,5.35,20.0,1057.0
E,Development,SAP,5.35,20.0,4931.0
E,Development,SAP,5.35,20.0,3993.0
E,Development,SAP,5.35,20.0,1466.0
E,Development,SAP,5.35,20.0,3699.0
E,Development,SAP,5.35,20.0,1599.0
E,Development,SAP,5.35,20.0,1979.0
E,Development,SAP,5.35,20.0,4656.0
E,Development,SAP,5.35,20.0,4765.0
E,Development,SAP,5.35,20.0,1338.0
E,Development,SAP,5.35,20.0,2249.0
E,Development,SAP,5.35,20.0,2945.0
E,Development,SAP,5.35,20.0,4843.0
E,Development,SAP,5.35,20.0,1133.0
E,Development,SAP,5.35,20.0,836.0
E,Development,SAP,5.35,20.0,3701.0
E,Development,SAP,5.35,20.0,470.0
E,Development,SAP,5.35,20.0,165.0
E,Development,SAP,5.35,20.0,2709.0
E,Development,SAP,5.35,20.0,1317.0
E,Development,SAP,5.35,20.0,4292.0
E,Development,SAP,5.35,20.0,2963.0
E,Development,SAP,5.35,20.0,3082.0
E,Development,SAP,5.35,20.0,4571.0
E,Development,SAP,5.35,20.0,3789.0
E,Development,SAP,5.35,20.0,2654.0
E,Development,Dev Ops,7.79,26.0,1957.0
E,Development,Dev Ops,7.79,26.0,4271.0
E,Development,Dev Ops,7.79,26.0,1513.0
E,Development,Dev Ops,7.79,26.0,1879.0
E,Development,Dev Ops,7.79,26.0,2362.0
E,Development,Dev Ops,7.79,26.0,3756.0
E,Development,Dev Ops,7.79,26.0,1417.0
E,Development,Dev Ops,7.79,26.0,4013.0
E,Development,Dev Ops,7.79,26.0,454.0
E,Development,Dev Ops,7.79,26.0,2441.0
E,Development,Dev Ops,7.79,26.0,1159.0
E,Development,Dev Ops,7.79,26.0,2891.0
E,Development,Dev Ops,7.79,26.0,342.0
E,Development,Dev Ops,7.79,26.0,2712.0
E,Development,Dev Ops,7.79,26.0,513.0
E,Development,Dev Ops,7.79,26.0,686.0
E,Development,Dev Ops,7.79,26.0,3511.0
E,Development,Dev Ops,7.79,26.0,4405.0
E,Development,Dev Ops,7.79,26.0,816.0
E,Development,Dev Ops,7.79,26.0,1000.0
E,Development,Dev Ops,7.79,26.0,1385.0
E,Development,Dev Ops,7.79,26.0,3035.0
E,Development,Dev Ops,7.79,26.0,4546.0
E,Development,Dev Ops,7.79,26.0,2090.0
E,Development,Dev Ops,7.79,26.0,515.0
E,Development,Mobile App Development,42.01,44.0,3224.0
E,Development,Mobile App Development,42.01,44.0,2955.0
E,Development,Mobile App Development,42.01,44.0,4032.0
E,Development,Mobile App Development,42.01,44.0,2907.0
E,Development,Mobile App Development,42.01,44.0,2490.0
E,Development,Mobile App Development,42.01,44.0,2855.0
E,Development,Mobile App Development,42.01,44.0,3253.0
E,Development,Mobile App Development,42.01,44.0,3772.0
E,Development,Mobile App Development,42.01,44.0,2208.0
E,Development,Mobile App Development,42.01,44.0,1755.0
E,Development,Mobile App Development,42.01,44.0,3151.0
E,Development,Mobile App Development,42.01,44.0,1031.0
E,Development,Mobile App Development,42.01,44.0,2889.0
E,Development,Mobile App Development,42.01,44.0,2598.0
E,Development,Mobile App Development,42.01,44.0,811.0
E,Development,Mobile App Development,42.01,44.0,4959.0
E,Development,Mobile App Development,42.01,44.0,4237.0
E,Development,Microsoft Technology,3.54,33.0,1505.0
E,Development,Microsoft Technology,3.54,33.0,1591.0
E,Development,Microsoft Technology,3.54,33.0,2417.0
E,Development,Microsoft Technology,3.54,33.0,2170.0
E,Development,Microsoft Technology,3.54,33.0,3181.0
E,Development,Microsoft Technology,3.54,33.0,1275.0
E,Development,Microsoft Technology,3.54,33.0,2935.0
E,Development,Microsoft Technology,3.54,33.0,4975.0
E,Development,Microsoft Technology,3.54,33.0,4762.0
E,Development,Microsoft Technology,3.54,33.0,3751.0
E,Development,Microsoft Technology,3.54,33.0,4471.0
E,Development,Microsoft Technology,3.54,33.0,4131.0
E,Development,Microsoft Technology,3.54,33.0,4213.0
E,Development,Microsoft Technology,3.54,33.0,1736.0
E,Development,Microsoft Technology,3.54,33.0,3331.0
E,Development,Microsoft Technology,3.54,33.0,1619.0
E,Development,Microsoft Technology,3.54,33.0,4525.0
E,Development,Microsoft Technology,3.54,33.0,2807.0
E,Development,Microsoft Technology,3.54,33.0,2208.0
E,Development,Microsoft Technology,3.54,33.0,714.0
E,Development,Microsoft Technology,3.54,33.0,4501.0
E,Development,Microsoft Technology,3.54,33.0,4220.0
E,Development,Microsoft Technology,3.54,33.0,1395.0
E,Development,Microsoft Technology,3.54,33.0,113.0
E,Development,Microsoft Technology,3.54,33.0,950.0
E,Development,Microsoft Technology,3.54,33.0,1250.0
E,Development,Microsoft Technology,3.54,33.0,1436.0
E,Development,Microsoft Technology,3.54,33.0,2705.0
E,Development,Microsoft Technology,3.54,33.0,751.0
E,Development,Microsoft Technology,3.54,33.0,1418.0
E,Development,Microsoft Technology,3.54,33.0,772.0
E,Development,Microsoft Technology,3.54,33.0,46.0
E,Development,Microsoft Technology,3.54,33.0,4492.0
E,Development,Microsoft Technology,3.54,33.0,197.0
E,Development,Microsoft Technology,3.54,33.0,4193.0
E,Development,Microsoft Technology,3.54,33.0,1377.0
E,Development,Microsoft Technology,3.54,33.0,907.0
E,Development,Microsoft Technology,3.54,33.0,2502.0
E,Development,Computer Programming,14.72,48.0,2323.0
E,Development,Computer Programming,14.72,48.0,2541.0
E,Development,Computer Programming,14.72,48.0,3580.0
E,Development,Computer Programming,14.72,48.0,4349.0
E,Development,Computer Programming,14.72,48.0,3504.0
E,Development,Computer Programming,14.72,48.0,4330.0
E,Development,Computer Programming,14.72,48.0,3392.0
E,Development,Computer Programming,14.72,48.0,4310.0
E,Development,Computer Programming,14.72,48.0,3171.0
E,Development,Computer Programming,14.72,48.0,2873.0
E,Development,Computer Programming,14.72,48.0,956.0
E,Development,Computer Programming,14.72,48.0,905.0
E,Development,Computer Programming,14.72,48.0,825.0
E,Development,Computer Programming,14.72,48.0,587.0
E,Development,Computer Programming,14.72,48.0,4585.0
E,Development,Computer Programming,14.72,48.0,4058.0
E,Development,Computer Programming,14.72,48.0,2489.0
E,Development,Computer Programming,14.72,48.0,671.0
E,Development,Computer Programming,14.72,48.0,4445.0
E,Development,Computer Programming,14.72,48.0,1737.0
E,Development,Computer Programming,14.72,48.0,858.0
E,Development,Computer Programming,14.72,48.0,716.0
E,Development,Computer Programming,14.72,48.0,3290.0
E,Development,Computer Programming,14.72,48.0,1288.0
E,Development,Computer Programming,14.72,48.0,1796.0
E,Development,Computer Programming,14.72,48.0,1901.0
E,Development,Computer Programming,14.72,48.0,3920.0
E,Development,Computer Programming,14.72,48.0,4818.0
E,Development,Computer Programming,14.72,48.0,4601.0
E,Development,Computer Programming,14.72,48.0,4526.0
E,Development,Computer Programming,14.72,48.0,2119.0
E,Development,Computer Programming,14.72,48.0,2861.0
E,Development,Computer Programming,14.72,48.0,3770.0
E,Development,Computer Programming,14.72,48.0,3070.0
E,Development,Computer Programming,14.72,48.0,2406.0
E,Development,Computer Programming,14.72,48.0,1630.0
E,Development,Computer Programming,14.72,48.0,2752.0
E,Development,Computer Programming,14.72,48.0,4678.0
E,Development,Computer Programming,14.72,48.0,2009.0
E,Development,Computer Programming,14.72,48.0,1153.0
E,Development,Computer Programming,14.72,48.0,4821.0
E,Development,Computer Programming,14.72,48.0,4211.0
E,Development,Computer Programming,14.72,48.0,817.0
E,Development,Computer Programming,14.72,48.0,3845.0
E,Development,Computer Programming,14.72,48.0,2783.0
E,Development,Computer Programming,14.72,48.0,1046.0
E,Development,Computer Programming,14.72,48.0,2282.0
E,Development,Computer Programming,14.72,48.0,1662.0
E,Development,Computer Programming,14.72,48.0,2918.0
E,Development,Machine Learning,27.4,31.0,3662.0
E,Development,Machine Learning,27.4,31.0,1776.0
E,Development,Machine Learning,27.4,31.0,3884.0
E,Development,Machine Learning,27.4,31.0,4460.0
E,Development,Machine Learning,27.4,31.0,1900.0
E,Development,Machine Learning,27.4,31.0,4934.0
E,Development,Machine Learning,27.4,31.0,2803.0
E,Development,Machine Learning,27.4,31.0,3427.0
E,Development,Machine Learning,27.4,31.0,3727.0
E,Development,Machine Learning,27.4,31.0,4386.0
E,Development,Machine Learning,27.4,31.0,4847.0
E,Development,Machine Learning,27.4,31.0,4565.0
E,Development,Machine Learning,27.4,31.0,4211.0
E,Development,Machine Learning,27.4,31.0,3148.0
E,Development,Machine Learning,27.4,31.0,1599.0
E,Development,Machine Learning,27.4,31.0,2016.0
E,Development,Machine Learning,27.4,31.0,2697.0
E,Development,Machine Learning,27.4,31.0,2995.0
E,Development,Machine Learning,27.4,31.0,1992.0
E,Development,Scripting Language,3.89,1.0,2972.0
E,Development,Scripting Language,3.89,1.0,1531.0
E,Development,Scripting Language,3.89,1.0,121.0
E,Development,Scripting Language,3.89,1.0,413.0
E,Development,Scripting Language,3.89,1.0,4772.0
E,Development,Scripting Language,3.89,1.0,4807.0
E,Development,Scripting Language,3.89,1.0,4244.0
E,Development,Scripting Language,3.89,1.0,3834.0
E,Development,Scripting Language,3.89,1.0,3483.0
E,Development,Scripting Language,3.89,1.0,4257.0
E,Development,Scripting Language,3.89,1.0,770.0
E,Development,Scripting Language,3.89,1.0,1105.0
E,Development,Scripting Language,3.89,1.0,2181.0
E,Development,Scripting Language,3.89,1.0,1153.0
E,Development,Scripting Language,3.89,1.0,3075.0
E,Development,Databases,11.17,18.0,2488.0
E,Development,Databases,11.17,18.0,4066.0
E,Development,Databases,11.17,18.0,3433.0
E,Development,Databases,11.17,18.0,4932.0
E,Development,Databases,11.17,18.0,4151.0
E,Development,Databases,11.17,18.0,4531.0
E,Development,Databases,11.17,18.0,555.0
E,Development,Databases,11.17,18.0,4350.0
E,Development,Databases,11.17,18.0,3790.0
E,Development,Databases,11.17,18.0,2309.0
E,Development,Databases,11.17,18.0,166.0
E,Development,Databases,11.17,18.0,2025.0
E,Development,Databases,11.17,18.0,1629.0
E,Development,Databases,11.17,18.0,2988.0
E,Development,Databases,11.17,18.0,1007.0
E,Development,Databases,11.17,18.0,3319.0
E,Development,Databases,11.17,18.0,4370.0
E,Development,Databases,11.17,18.0,3267.0
E,Development,Databases,11.17,18.0,4358.0
E,Development,Databases,11.17,18.0,3278.0
E,Development,Databases,11.17,18.0,4065.0
