Competitor ID,Vertical Category,Primary Skill, Primary Skill Avg. Search Volume (12 mo),Primary Skill Avg. Search Volume (6 mo),Primary Skill Avg. Search Volume (3 mo),Primary Skill CPC/USD,Primary Skill PPC,Primary Skill Keyword Difficulty,Related Skill,Related Skill Avg. Search Volume (12 mo),Primary Skill Avg. Search Volume (6 mo),Related Skill Avg. Search Volume (3 mo),Related Skill CPC/USD,Related Skill PPC,Related Skill Keyword Difficulty,# of Jobs
E,Development,Software Quality,510.00,490.00,530.00,14.06,20.00,26.00,jenkins,55000.00,51300.00,49500.00,6.10,3.00,71.00,4810.00
E,Development,Software Quality,510.00,490.00,530.00,14.06,20.00,26.00,etl testing,1400.00,1400.00,1500.00,8.88,30.00,34.00,2147.00
E,Development,Software Quality,510.00,490.00,530.00,14.06,20.00,26.00,bugzilla,3100.00,2800.00,2700.00,7.64,5.00,40.00,3879.00
E,Development,Software Quality,510.00,490.00,530.00,14.06,20.00,26.00,balsamiq mockups,1200.00,1000.00,900.00,1.27,17.00,51.00,3556.00
E,Development,Software Quality,510.00,490.00,530.00,14.06,20.00,26.00,apache bench,550.00,510.00,510.00,,0.00,,719.00
F,Development,FoxPro,12100.00,10900.00,15600.00,1.49,100.00,34.00,,,,,,,,4578.00
F,Development,Twig,57000.00,51300.00,53100.00,0.92,3.00,57.00,,,,,,,,440.00
F,Development,Raspberry Pi,248000.00,256000.00,282000.00,0.56,100.00,53.00,,,,,,,,3033.00
F,Development,Titanium,80800.00,76700.00,74000.00,2.80,7.00,56.00,,,,,,,,4077.00
F,Development,Gravity Forms,9300.00,8400.00,8100.00,1.97,21.00,62.00,,,,,,,,611.00
F,Development,React.js,26600.00,26200.00,25400.00,5.97,3.00,61.00,,,,,,,,2347.00
F,Development,Vue,31100.00,33100.00,33100.00,1.65,0.00,90.00,,,,,,,,877.00
F,Development,Ze Framework,,,,,,,,,,,,,,265.00
F,Development,Spree Commerce,340.00,310.00,300.00,15.96,9.00,37.00,,,,,,,,2185.00
F,Development,Adobe Air,10200.00,8400.00,7600.00,1.97,0.00,,,,,,,,,1896.00
F,Development,Vanilla JS,1000.00,1000.00,1000.00,4.82,1.00,33.00,,,,,,,,4732.00
F,Development,Rust,257000.00,219000.00,271000.00,0.49,2.00,67.00,,,,,,,,4541.00
F,Development,Adobe CQ,160.00,140.00,130.00,,1.00,,,,,,,,,4493.00
F,Development,Merb,430.00,490.00,480.00,,0.00,34.00,,,,,,,,3408.00
F,Development,Debian,22600.00,23000.00,22200.00,5.14,0.00,70.00,,,,,,,,962.00
F,Development,Visual Studio,103000.00,107000.00,103000.00,3.64,2.00,87.00,,,,,,,,1264.00
F,Development,PHP Wordpress,170.00,160.00,150.00,4.21,4.00,38.00,,,,,,,,469.00
F,Development,JBoss Seam,30.00,30.00,30.00,,0.00,,,,,,,,,815.00
F,Development,zTemplates,10.00,10.00,10.00,,0.00,,,,,,,,,313.00
F,Development,ESLint,9900.00,9600.00,9300.00,5.17,1.00,72.00,,,,,,,,2882.00
F,Development,TypeScript,98200.00,147000.00,216000.00,2.70,0.00,58.00,,,,,,,,3902.00
F,Development,Terraform,63800.00,60500.00,60500.00,4.96,3.00,57.00,,,,,,,,3740.00
F,Development,Slack,1020000.00,1040000.00,1010000.00,2.12,17.00,74.00,,,,,,,,3021.00
F,Development,Tizen,16500.00,16500.00,18300.00,0.56,1.00,47.00,,,,,,,,4274.00
F,Development,UX/UI,16100.00,16400.00,17000.00,10.91,38.00,46.00,,,,,,,,646.00
F,Development,Bootstrap,127000.00,122000.00,126000.00,0.75,12.00,84.00,,,,,,,,4454.00
F,Development,XSD,3300.00,3000.00,3100.00,2.11,1.00,48.00,,,,,,,,2124.00
F,Development,xQuery,730.00,700.00,730.00,,0.00,38.00,,,,,,,,4948.00
F,Development,JavaScript,229000.00,275000.00,267000.00,3.53,15.00,87.00,,,,,,,,2635.00
F,Development,T-SQL,3800.00,3600.00,3300.00,6.05,3.00,36.00,,,,,,,,668.00
F,Development,ZURB Foundation,940.00,850.00,820.00,9.02,1.00,60.00,,,,,,,,725.00
F,Development,Weebly,143000.00,135000.00,145000.00,1.51,22.00,50.00,,,,,,,,1684.00
F,Development,Raspberry Pi,248000.00,256000.00,282000.00,0.56,100.00,53.00,,,,,,,,4181.00
F,Development,Zendesk,101000.00,103000.00,103000.00,14.72,41.00,100.00,,,,,,,,1991.00
F,Development,AngularJS Experts,20.00,20.00,20.00,117.27,38.00,,,,,,,,,1599.00
F,Development,Web Scraping,9800.00,9000.00,9300.00,9.58,38.00,53.00,,,,,,,,646.00
F,Development,React.js,26600.00,26200.00,25400.00,5.97,3.00,61.00,,,,,,,,1694.00
F,Development,JSON Expert,10.00,10.00,10.00,,14.00,,,,,,,,,4842.00
F,Development,Nette Framework,20.00,30.00,30.00,,0.00,,,,,,,,,717.00
F,Development,XAML,2200.00,2000.00,1900.00,3.05,1.00,41.00,,,,,,,,1828.00
F,Development,Release,63800.00,60500.00,60500.00,1.40,1.00,53.00,,,,,,,,4003.00
F,Development,Salesforce,685000.00,698000.00,673000.00,5.56,20.00,87.00,,,,,,,,2021.00
F,Development,Highcharts,6600.00,6400.00,6200.00,10.92,0.00,67.00,,,,,,,,422.00
F,Development,Squarespace,437000.00,422000.00,422000.00,2.03,24.00,73.00,,,,,,,,4273.00
F,Development,Visual Basic,14800.00,14300.00,13900.00,2.00,3.00,63.00,,,,,,,,4243.00
F,Development,Lisp,34900.00,33100.00,33100.00,5.29,0.00,40.00,,,,,,,,4450.00
F,Development,HFT,11400.00,9300.00,9900.00,5.70,5.00,36.00,,,,,,,,2995.00
F,Development,Chart.js,12800.00,11700.00,11300.00,4.73,1.00,,,,,,,,,3396.00
F,Development,JasperReports,390.00,370.00,360.00,20.66,1.00,44.00,,,,,,,,1286.00
F,Development,Zsh,9000.00,9000.00,9300.00,1.44,0.00,53.00,,,,,,,,3313.00
F,Development,Debugging,12200.00,11800.00,11300.00,10.18,9.00,49.00,,,,,,,,960.00
F,Development,Redis,31700.00,31100.00,29100.00,11.12,18.00,78.00,,,,,,,,1437.00
F,Development,Yii,990.00,1000.00,1000.00,2.20,1.00,64.00,,,,,,,,4371.00
F,Development,ESLint,9900.00,9600.00,9300.00,5.17,1.00,72.00,,,,,,,,663.00
F,Development,Rust,257000.00,219000.00,271000.00,0.49,2.00,67.00,,,,,,,,1872.00
F,Development,Salesforce API,2800.00,2700.00,2500.00,17.13,32.00,40.00,,,,,,,,3990.00
F,Development,Pyjs,180.00,190.00,180.00,,1.00,,,,,,,,,3267.00
F,Development,Breeze.js,50.00,40.00,40.00,,0.00,,,,,,,,,1672.00
F,Development,Release,63800.00,60500.00,60500.00,1.40,1.00,53.00,,,,,,,,2825.00
F,Development,FFmpeg,38000.00,36800.00,38000.00,2.74,0.00,65.00,,,,,,,,4340.00
F,Development,JSP,10800.00,11400.00,12200.00,0.85,2.00,45.00,,,,,,,,3116.00
F,Development,Socket.IO,4900.00,4500.00,4400.00,2.56,0.00,,,,,,,,,728.00
F,Development,TypeScript,98200.00,147000.00,216000.00,2.70,0.00,58.00,,,,,,,,2653.00
F,Development,GIMP,186000.00,177000.00,177000.00,1.21,1.00,57.00,,,,,,,,3156.00
F,Development,Zapier,91000.00,85000.00,85000.00,4.55,30.00,68.00,,,,,,,,3761.00
F,Development,CSS3,1900.00,1800.00,1700.00,3.07,1.00,62.00,,,,,,,,2307.00
F,Development,Twig,57000.00,51300.00,53100.00,0.92,3.00,57.00,,,,,,,,3806.00
F,Development,Confluence,163000.00,166000.00,155000.00,1.65,3.00,77.00,,,,,,,,4183.00
F,Development,JQuery,35000.00,32100.00,31100.00,2.57,0.00,99.00,,,,,,,,1625.00
F,Development,Delphi,30700.00,30300.00,33500.00,0.42,5.00,66.00,,,,,,,,1087.00
F,Development,Slack,1020000.00,1040000.00,1010000.00,2.12,17.00,74.00,,,,,,,,458.00
F,Development,JavaScript,229000.00,275000.00,267000.00,3.53,15.00,87.00,,,,,,,,1393.00
F,Development,Adobe Flex,310.00,260.00,240.00,0.26,0.00,,,,,,,,,4196.00
F,Development,Adobe Software Engineers,,,,,,,,,,,,,,3319.00
F,Development,ROS,31600.00,31100.00,33100.00,3.13,1.00,64.00,,,,,,,,4638.00
F,Development,Ruby,174000.00,171000.00,165000.00,1.42,97.00,65.00,,,,,,,,4985.00
F,Development,QA,48700.00,49500.00,49500.00,5.03,21.00,46.00,,,,,,,,2421.00
F,Development,Highcharts,6600.00,6400.00,6200.00,10.92,0.00,67.00,,,,,,,,4128.00
F,Development,ZK,2700.00,2900.00,2900.00,2.45,13.00,51.00,,,,,,,,3631.00
F,Development,Fault Tolerance,4100.00,3300.00,3400.00,,0.00,41.00,,,,,,,,2875.00
F,Development,Yesod,1200.00,1200.00,1300.00,,1.00,,,,,,,,,4427.00
F,Development,SOLIDWORKS,72200.00,72200.00,69500.00,2.18,24.00,96.00,,,,,,,,2033.00
F,Development,FoxPro,12100.00,10900.00,15600.00,1.49,100.00,34.00,,,,,,,,3367.00
F,Development,Debugging,12200.00,11800.00,11300.00,10.18,9.00,49.00,,,,,,,,4947.00
F,Development,Shopify,911000.00,911000.00,1000000.00,7.33,33.00,53.00,,,,,,,,1114.00
F,Development,Joomla,7900.00,7600.00,7100.00,6.48,4.00,79.00,,,,,,,,3632.00
F,Development,Adobe CQ,160.00,140.00,130.00,,1.00,,,,,,,,,792.00
F,Development,Salesforce API,2800.00,2700.00,2500.00,17.13,32.00,40.00,,,,,,,,934.00
F,Development,Adobe Air,10200.00,8400.00,7600.00,1.97,0.00,,,,,,,,,3696.00
F,Development,3D Modeling Software,9900.00,9900.00,10600.00,5.77,100.00,53.00,,,,,,,,2285.00
F,Development,Ruby,174000.00,171000.00,165000.00,1.42,97.00,65.00,,,,,,,,1228.00
F,Development,Magento,21000.00,18200.00,17000.00,14.59,30.00,61.00,,,,,,,,2332.00
F,Development,Fault Tolerance,4100.00,3300.00,3400.00,,0.00,41.00,,,,,,,,2003.00
F,Development,XSLT,3700.00,3300.00,3100.00,4.13,0.00,57.00,,,,,,,,4997.00
F,Development,AngularJS,45100.00,43700.00,41000.00,3.70,1.00,57.00,,,,,,,,1361.00
F,Development,HDFS,22600.00,22200.00,22200.00,16.18,0.00,48.00,,,,,,,,1448.00
F,Development,HFT,11400.00,9300.00,9900.00,5.70,5.00,36.00,,,,,,,,3393.00
F,Development,Scikit-Learn,16700.00,16400.00,17000.00,8.37,2.00,36.00,,,,,,,,2011.00
F,Development,Nette Framework,20.00,30.00,30.00,,0.00,,,,,,,,,3298.00
F,Development,Scrum,62700.00,60500.00,60500.00,6.11,14.00,69.00,,,,,,,,4303.00
F,Development,Neural Network,31700.00,31100.00,33100.00,8.78,4.00,68.00,,,,,,,,2483.00
F,Development,Titanium,80800.00,76700.00,74000.00,2.80,7.00,56.00,,,,,,,,2795.00
F,Development,TYPO3,590.00,550.00,510.00,1.68,1.00,49.00,,,,,,,,1200.00
F,Development,Zope 2,10.00,10.00,10.00,,0.00,,,,,,,,,805.00
F,Development,Koa,261000.00,258000.00,172000.00,0.19,6.00,62.00,,,,,,,,4542.00
F,Development,Sage,334000.00,323000.00,323000.00,5.21,90.00,76.00,,,,,,,,1639.00
F,Development,R3 Corda,790.00,700.00,630.00,1.38,12.00,55.00,,,,,,,,3419.00
F,Development,WebWork,15800.00,17600.00,16700.00,1.57,1.00,37.00,,,,,,,,3386.00
F,Development,React Hooks,15900.00,16500.00,17200.00,1.35,0.00,85.00,,,,,,,,2166.00
F,Development,F#,6300.00,6200.00,6200.00,3.46,0.00,47.00,,,,,,,,4227.00
F,Development,Shopify,911000.00,911000.00,1000000.00,7.33,33.00,53.00,,,,,,,,722.00
F,Development,Jade,155000.00,150000.00,145000.00,1.04,93.00,53.00,,,,,,,,1025.00
F,Development,R3 Corda,790.00,700.00,630.00,1.38,12.00,55.00,,,,,,,,4184.00
F,Development,SAS,116000.00,118000.00,110000.00,2.01,11.00,72.00,,,,,,,,153.00
F,Development,Yelp API,2300.00,2100.00,2200.00,5.33,1.00,,,,,,,,,4019.00
F,Development,Kibana,19800.00,18200.00,17000.00,28.02,22.00,71.00,,,,,,,,2319.00
F,Development,Svelte,43500.00,42000.00,43500.00,2.06,1.00,58.00,,,,,,,,4079.00
F,Development,GIS,85200.00,85500.00,79500.00,2.12,11.00,66.00,,,,,,,,3559.00
F,Development,JasperReports,390.00,370.00,360.00,20.66,1.00,44.00,,,,,,,,4449.00
F,Development,Zen Cart,1200.00,1100.00,1000.00,4.16,20.00,39.00,,,,,,,,1180.00
F,Development,Scikit-Learn,16700.00,16400.00,17000.00,8.37,2.00,36.00,,,,,,,,1019.00
F,Development,Scrum,62700.00,60500.00,60500.00,6.11,14.00,69.00,,,,,,,,1860.00
F,Development,UX Design,57700.00,58600.00,60500.00,12.09,40.00,53.00,,,,,,,,2914.00
F,Development,UI Design,11700.00,11700.00,11300.00,10.04,38.00,56.00,,,,,,,,4537.00
F,Development,Adobe Software Engineers,,,,,,,,,,,,,,1472.00
F,Development,Puppeteer,22700.00,20800.00,20800.00,0.29,0.00,39.00,,,,,,,,3570.00
F,Development,Lisp,34900.00,33100.00,33100.00,5.29,0.00,40.00,,,,,,,,2117.00
F,Development,Koa,261000.00,258000.00,172000.00,0.19,6.00,62.00,,,,,,,,279.00
F,Development,Haproxy,6400.00,6000.00,5800.00,8.53,1.00,42.00,,,,,,,,2009.00
F,Development,Hadoop,24800.00,23100.00,22400.00,24.24,10.00,51.00,,,,,,,,3224.00
F,Development,Spree Commerce,340.00,310.00,300.00,15.96,9.00,37.00,,,,,,,,246.00
F,Development,Gravity Forms,9300.00,8400.00,8100.00,1.97,21.00,62.00,,,,,,,,3631.00
F,Development,PHP Wordpress,170.00,160.00,150.00,4.21,4.00,38.00,,,,,,,,4932.00
F,Development,Salesforce,685000.00,698000.00,673000.00,5.56,20.00,87.00,,,,,,,,1613.00
F,Development,SOLIDWORKS,72200.00,72200.00,69500.00,2.18,24.00,96.00,,,,,,,,2545.00
F,Development,Smarty,6800.00,7100.00,7600.00,1.18,20.00,48.00,,,,,,,,3150.00
F,Development,Squarespace,437000.00,422000.00,422000.00,2.03,24.00,73.00,,,,,,,,2882.00
F,Development,HTML5,27000.00,21600.00,21100.00,2.13,6.00,76.00,,,,,,,,272.00
F,Development,XP,16200.00,20300.00,14800.00,0.54,2.00,49.00,,,,,,,,42.00
F,Development,Zend,2700.00,2600.00,2800.00,,0.00,82.00,,,,,,,,1355.00
F,Development,Polymer,57800.00,57600.00,57600.00,2.81,3.00,39.00,,,,,,,,1029.00
F,Development,Hadoop,24800.00,23100.00,22400.00,24.24,10.00,51.00,,,,,,,,3839.00
F,Development,SCM s,10.00,10.00,10.00,,0.00,,,,,,,,,3080.00
F,Development,AngularJS Experts,20.00,20.00,20.00,117.27,38.00,,,,,,,,,2122.00
F,Development,Svelte,43500.00,42000.00,43500.00,2.06,1.00,58.00,,,,,,,,1603.00
F,Development,JQuery,35000.00,32100.00,31100.00,2.57,0.00,99.00,,,,,,,,3395.00
F,Development,Solr,6000.00,5800.00,6200.00,60.33,9.00,51.00,,,,,,,,2156.00
F,Development,AngularJS,45100.00,43700.00,41000.00,3.70,1.00,57.00,,,,,,,,145.00
F,Development,Terraform,63800.00,60500.00,60500.00,4.96,3.00,57.00,,,,,,,,4492.00
F,Development,SCM s,10.00,10.00,10.00,,0.00,,,,,,,,,2669.00
F,Development,F#,6300.00,6200.00,6200.00,3.46,0.00,47.00,,,,,,,,3268.00
F,Development,WPF,7200.00,5400.00,5000.00,3.20,1.00,50.00,,,,,,,,3382.00
F,Development,Selenium,148000.00,156000.00,167000.00,1.92,9.00,77.00,,,,,,,,295.00
F,Development,Socket.IO,4900.00,4500.00,4400.00,2.56,0.00,,,,,,,,,2735.00
F,Development,Joomla,7900.00,7600.00,7100.00,6.48,4.00,79.00,,,,,,,,1509.00
F,Development,Vuforia,2700.00,2500.00,2700.00,3.62,22.00,44.00,,,,,,,,2232.00
F,Development,Hamlets,90100.00,88200.00,90500.00,2.11,1.00,61.00,,,,,,,,2801.00
F,Development,Bootstrap,127000.00,122000.00,126000.00,0.75,12.00,84.00,,,,,,,,3533.00
F,Development,Breeze.js,50.00,40.00,40.00,,0.00,,,,,,,,,2953.00
F,Development,T-SQL,3800.00,3600.00,3300.00,6.05,3.00,36.00,,,,,,,,3428.00
F,Development,SAS,116000.00,118000.00,110000.00,2.01,11.00,72.00,,,,,,,,2262.00
F,Development,YAML,19800.00,17500.00,17000.00,4.01,1.00,48.00,,,,,,,,3239.00
F,Development,HDFS,22600.00,22200.00,22200.00,16.18,0.00,48.00,,,,,,,,2852.00
F,Development,Mojolicious,180.00,170.00,170.00,,0.00,,,,,,,,,3752.00
F,Development,FFmpeg,38000.00,36800.00,38000.00,2.74,0.00,65.00,,,,,,,,2622.00
F,Development,3D Modeling Software,9900.00,9900.00,10600.00,5.77,100.00,53.00,,,,,,,,3501.00
F,Development,Hamlets,90100.00,88200.00,90500.00,2.11,1.00,61.00,,,,,,,,1131.00
F,Development,Solr,6000.00,5800.00,6200.00,60.33,9.00,51.00,,,,,,,,1982.00
F,Development,Shell,1600000.00,1850000.00,1740000.00,0.22,5.00,66.00,,,,,,,,2025.00
F,Development,HTML5,27000.00,21600.00,21100.00,2.13,6.00,76.00,,,,,,,,192.00
F,Development,GIS,85200.00,85500.00,79500.00,2.12,11.00,66.00,,,,,,,,614.00
F,Development,PyCharm,91000.00,91000.00,85000.00,0.44,1.00,68.00,,,,,,,,3430.00
F,Development,Pusher,5500.00,4900.00,4400.00,1.89,9.00,58.00,,,,,,,,4415.00
F,Development,Xero,46500.00,48000.00,49500.00,4.20,25.00,53.00,,,,,,,,355.00
F,Development,CSS3,1900.00,1800.00,1700.00,3.07,1.00,62.00,,,,,,,,3130.00
F,Development,Hapi.js,730.00,630.00,630.00,,0.00,,,,,,,,,4183.00
F,Development,JSON Expert,10.00,10.00,10.00,,14.00,,,,,,,,,2471.00
F,Development,Delphi,30700.00,30300.00,33500.00,0.42,5.00,66.00,,,,,,,,1844.00
F,Development,GraphQL,42800.00,40700.00,41000.00,4.97,2.00,56.00,,,,,,,,4402.00
F,Development,Tornado,340000.00,301000.00,234000.00,3.31,0.00,41.00,,,,,,,,1781.00
F,Development,Magento,21000.00,18200.00,17000.00,14.59,30.00,61.00,,,,,,,,2335.00
F,Development,React Hooks,15900.00,16500.00,17200.00,1.35,0.00,85.00,,,,,,,,2095.00
F,Development,Neural Network,31700.00,31100.00,33100.00,8.78,4.00,68.00,,,,,,,,49.00
F,Development,PyCharm,91000.00,91000.00,85000.00,0.44,1.00,68.00,,,,,,,,1095.00
F,Development,Maya,155000.00,135000.00,135000.00,3.09,2.00,42.00,,,,,,,,4628.00
F,Development,Merb,430.00,490.00,480.00,,0.00,34.00,,,,,,,,2389.00
F,Development,Vaadin,1100.00,1200.00,1500.00,0.55,8.00,59.00,,,,,,,,2332.00
F,Development,Unix,25500.00,26400.00,25400.00,1.54,0.00,64.00,,,,,,,,2918.00
F,Development,Kibana,19800.00,18200.00,17000.00,28.02,22.00,71.00,,,,,,,,2970.00
F,Development,Debian,22600.00,23000.00,22200.00,5.14,0.00,70.00,,,,,,,,3130.00
F,Development,Redis,31700.00,31100.00,29100.00,11.12,18.00,78.00,,,,,,,,383.00
F,Development,WebSphere,2400.00,2300.00,2200.00,16.97,9.00,35.00,,,,,,,,3647.00
F,Development,Qlik,16400.00,17000.00,17000.00,2.78,14.00,76.00,,,,,,,,1659.00
F,Development,xUnit,1500.00,1500.00,1400.00,6.77,1.00,45.00,,,,,,,,4406.00
F,Development,QA,48700.00,49500.00,49500.00,5.03,21.00,46.00,,,,,,,,159.00
F,Development,Tizen,16500.00,16500.00,18300.00,0.56,1.00,47.00,,,,,,,,2384.00
F,Development,XNA,9000.00,9600.00,9900.00,0.41,3.00,,,,,,,,,2808.00
F,Development,Puppeteer,22700.00,20800.00,20800.00,0.29,0.00,39.00,,,,,,,,4465.00
F,Development,QlikView,6100.00,5400.00,5000.00,3.59,16.00,58.00,,,,,,,,408.00
F,Development,PureMVC,30.00,20.00,20.00,,0.00,,,,,,,,,1735.00
F,Development,Qlik,16400.00,17000.00,17000.00,2.78,14.00,76.00,,,,,,,,4946.00
F,Development,TYPO3,590.00,550.00,510.00,1.68,1.00,49.00,,,,,,,,1519.00
F,Development,UI Design,11700.00,11700.00,11300.00,10.04,38.00,56.00,,,,,,,,920.00
F,Development,Hapi.js,730.00,630.00,630.00,,0.00,,,,,,,,,572.00
F,Development,Tornado,340000.00,301000.00,234000.00,3.31,0.00,41.00,,,,,,,,337.00
F,Development,JSP,10800.00,11400.00,12200.00,0.85,2.00,45.00,,,,,,,,1700.00
F,Development,Electron,38600.00,38500.00,38500.00,0.83,0.00,67.00,,,,,,,,719.00
F,Development,Teradata,16500.00,15400.00,15000.00,2.22,15.00,89.00,,,,,,,,970.00
F,Development,YouTube API,6100.00,6000.00,6200.00,5.10,9.00,61.00,,,,,,,,1595.00
F,Development,Smarty,6800.00,7100.00,7600.00,1.18,20.00,48.00,,,,,,,,2920.00
F,Development,GIMP,186000.00,177000.00,177000.00,1.21,1.00,57.00,,,,,,,,687.00
F,Development,Haproxy,6400.00,6000.00,5800.00,8.53,1.00,42.00,,,,,,,,2659.00
F,Development,Grails,3200.00,3700.00,4000.00,0.74,69.00,43.00,,,,,,,,131.00
F,Development,Pusher,5500.00,4900.00,4400.00,1.89,9.00,58.00,,,,,,,,686.00
F,Development,PureMVC,30.00,20.00,20.00,,0.00,,,,,,,,,2896.00
F,Development,JBoss Seam,30.00,30.00,30.00,,0.00,,,,,,,,,1326.00
F,Development,Visualforce,920.00,920.00,880.00,5.13,3.00,33.00,,,,,,,,3493.00
F,Development,Adobe Flex,310.00,260.00,240.00,0.26,0.00,,,,,,,,,3016.00
F,Development,Ember.js,3400.00,3100.00,3100.00,7.85,0.00,56.00,,,,,,,,2384.00
F,Development,Ember.js,3400.00,3100.00,3100.00,7.85,0.00,56.00,,,,,,,,2224.00
F,Development,Jade,155000.00,150000.00,145000.00,1.04,93.00,53.00,,,,,,,,2478.00
F,Development,Selenium,148000.00,156000.00,167000.00,1.92,9.00,77.00,,,,,,,,2122.00
F,Development,Teradata,16500.00,15400.00,15000.00,2.22,15.00,89.00,,,,,,,,1356.00
F,Development,XPath,6600.00,6400.00,6200.00,2.67,0.00,54.00,,,,,,,,2769.00
F,Development,Shell,1600000.00,1850000.00,1740000.00,0.22,5.00,66.00,,,,,,,,4906.00
F,Development,Electron,38600.00,38500.00,38500.00,0.83,0.00,67.00,,,,,,,,317.00
F,Development,Chart.js,12800.00,11700.00,11300.00,4.73,1.00,,,,,,,,,987.00
F,Development,Polymer,57800.00,57600.00,57600.00,2.81,3.00,39.00,,,,,,,,1791.00
F,Development,iPad,1360000.00,1610000.00,1990000.00,1.66,100.00,83.00,,,,,,,,3286.00
F,Development,UX Design,57700.00,58600.00,60500.00,12.09,40.00,53.00,,,,,,,,2472.00
F,Development,QlikView,6100.00,5400.00,5000.00,3.59,16.00,58.00,,,,,,,,1694.00
F,Development,Mojolicious,180.00,170.00,170.00,,0.00,,,,,,,,,4456.00
F,Development,Confluence,163000.00,166000.00,155000.00,1.65,3.00,77.00,,,,,,,,1237.00
F,Development,Grails,3200.00,3700.00,4000.00,0.74,69.00,43.00,,,,,,,,1246.00
F,Development,GraphQL,42800.00,40700.00,41000.00,4.97,2.00,56.00,,,,,,,,4463.00
F,Development,Sage,334000.00,323000.00,323000.00,5.21,90.00,76.00,,,,,,,,95.00
F,Development,Maya,155000.00,135000.00,135000.00,3.09,2.00,42.00,,,,,,,,305.00
F,Development,Pyjs,180.00,190.00,180.00,,1.00,,,,,,,,,4870.00
F,Development,ROS,31600.00,31100.00,33100.00,3.13,1.00,64.00,,,,,,,,3218.00
F,Development,zTemplates,10.00,10.00,10.00,,0.00,,,,,,,,,235.00
F,Development,Tizen,16500.00,16500.00,18300.00,0.56,1.00,47.00,,,,,,,,3253.00
F,Development,Pyjs,180.00,190.00,180.00,,1.00,,,,,,,,,711.00
F,Development,JBoss Seam,30.00,30.00,30.00,,0.00,,,,,,,,,1318.00
F,Development,Ember.js,3400.00,3100.00,3100.00,7.85,0.00,56.00,,,,,,,,1811.00
F,Development,Ruby,174000.00,171000.00,165000.00,1.42,97.00,65.00,,,,,,,,2966.00
F,Development,Kibana,19800.00,18200.00,17000.00,28.02,22.00,71.00,,,,,,,,65.00
F,Development,Twig,57000.00,51300.00,53100.00,0.92,3.00,57.00,,,,,,,,4417.00
F,Development,Breeze.js,50.00,40.00,40.00,,0.00,,,,,,,,,4394.00
F,Development,GraphQL,42800.00,40700.00,41000.00,4.97,2.00,56.00,,,,,,,,2242.00
F,Development,FoxPro,12100.00,10900.00,15600.00,1.49,100.00,34.00,,,,,,,,2388.00
F,Development,Magento,21000.00,18200.00,17000.00,14.59,30.00,61.00,,,,,,,,1517.00
F,Development,Adobe CQ,160.00,140.00,130.00,,1.00,,,,,,,,,1990.00
F,Development,Chart.js,12800.00,11700.00,11300.00,4.73,1.00,,,,,,,,,4436.00
F,Development,XNA,9000.00,9600.00,9900.00,0.41,3.00,,,,,,,,,3412.00
F,Development,PureMVC,30.00,20.00,20.00,,0.00,,,,,,,,,1525.00
F,Development,Xero,46500.00,48000.00,49500.00,4.20,25.00,53.00,,,,,,,,3110.00
F,Development,Adobe Flex,310.00,260.00,240.00,0.26,0.00,,,,,,,,,2564.00
F,Development,Raspberry Pi,248000.00,256000.00,282000.00,0.56,100.00,53.00,,,,,,,,3161.00
F,Development,Mojolicious,180.00,170.00,170.00,,0.00,,,,,,,,,4249.00
F,Development,Hadoop,24800.00,23100.00,22400.00,24.24,10.00,51.00,,,,,,,,3462.00
F,Development,Adobe Air,10200.00,8400.00,7600.00,1.97,0.00,,,,,,,,,532.00
F,Development,F#,6300.00,6200.00,6200.00,3.46,0.00,47.00,,,,,,,,633.00
F,Development,PHP Wordpress,170.00,160.00,150.00,4.21,4.00,38.00,,,,,,,,1472.00
F,Development,Titanium,80800.00,76700.00,74000.00,2.80,7.00,56.00,,,,,,,,2770.00
F,Development,Haproxy,6400.00,6000.00,5800.00,8.53,1.00,42.00,,,,,,,,4720.00
F,Development,UI Design,11700.00,11700.00,11300.00,10.04,38.00,56.00,,,,,,,,2190.00
F,Development,Spree Commerce,340.00,310.00,300.00,15.96,9.00,37.00,,,,,,,,1820.00
F,Development,Merb,430.00,490.00,480.00,,0.00,34.00,,,,,,,,1948.00
F,Development,Adobe Software Engineers,,,,,,,,,,,,,,1609.00
F,Development,Tizen,16500.00,16500.00,18300.00,0.56,1.00,47.00,,,,,,,,673.00
F,Development,Lisp,34900.00,33100.00,33100.00,5.29,0.00,40.00,,,,,,,,1918.00
F,Development,Salesforce API,2800.00,2700.00,2500.00,17.13,32.00,40.00,,,,,,,,3262.00
F,Development,Zendesk,101000.00,103000.00,103000.00,14.72,41.00,100.00,,,,,,,,2974.00
F,Development,SCM s,10.00,10.00,10.00,,0.00,,,,,,,,,1466.00
F,Development,AngularJS,45100.00,43700.00,41000.00,3.70,1.00,57.00,,,,,,,,427.00
F,Development,Visual Basic,14800.00,14300.00,13900.00,2.00,3.00,63.00,,,,,,,,4660.00
F,Development,Visual Studio,103000.00,107000.00,103000.00,3.64,2.00,87.00,,,,,,,,4791.00
F,Development,Adobe Software Engineers,,,,,,,,,,,,,,949.00
F,Development,Scikit-Learn,16700.00,16400.00,17000.00,8.37,2.00,36.00,,,,,,,,2106.00
F,Development,Titanium,80800.00,76700.00,74000.00,2.80,7.00,56.00,,,,,,,,21.00
F,Development,HDFS,22600.00,22200.00,22200.00,16.18,0.00,48.00,,,,,,,,2936.00
