Competitor_ID,Vertical_Category,Primary_Skill,Primary_Skill_CPC_USD,Primary_Skill_PPC,Related_Skill,Related_Skill_CPC_USD,Related_Skill_PPC,#_of_Jobs
F,Development,Teradata,2.22,15.0,Not Identified,24.82042253521132,24.82042253521132,1356.0
F,Development,XPath,2.67,0.0,Not Identified,24.82042253521132,24.82042253521132,2769.0
F,Development,Shell,0.22,5.0,Not Identified,24.82042253521132,24.82042253521132,4906.0
F,Development,Electron,0.83,0.0,Not Identified,24.82042253521132,24.82042253521132,317.0
F,Development,Chart.js,4.73,1.0,Not Identified,24.82042253521132,24.82042253521132,987.0
F,Development,Polymer,2.81,3.0,Not Identified,24.82042253521132,24.82042253521132,1791.0
F,Development,iPad,1.66,100.0,Not Identified,24.82042253521132,24.82042253521132,3286.0
F,Development,UX Design,12.09,40.0,Not Identified,24.82042253521132,24.82042253521132,2472.0
F,Development,QlikView,3.59,16.0,Not Identified,24.82042253521132,24.82042253521132,1694.0
F,Development,Mojolicious,22.296325668700405,0.0,Not Identified,24.82042253521132,24.82042253521132,4456.0
F,Development,Confluence,1.65,3.0,Not Identified,24.82042253521132,24.82042253521132,1237.0
F,Development,Grails,0.74,69.0,Not Identified,24.82042253521132,24.82042253521132,1246.0
F,Development,GraphQL,4.97,2.0,Not Identified,24.82042253521132,24.82042253521132,4463.0
F,Development,Sage,5.21,90.0,Not Identified,24.82042253521132,24.82042253521132,95.0
F,Development,Maya,3.09,2.0,Not Identified,24.82042253521132,24.82042253521132,305.0
F,Development,Pyjs,22.296325668700405,1.0,Not Identified,24.82042253521132,24.82042253521132,4870.0
F,Development,ROS,3.13,1.0,Not Identified,24.82042253521132,24.82042253521132,3218.0
F,Development,zTemplates,22.296325668700405,0.0,Not Identified,24.82042253521132,24.82042253521132,235.0
F,Development,Tizen,0.56,1.0,Not Identified,24.82042253521132,24.82042253521132,3253.0
F,Development,Pyjs,22.296325668700405,1.0,Not Identified,24.82042253521132,24.82042253521132,711.0
F,Development,JBoss Seam,22.296325668700405,0.0,Not Identified,24.82042253521132,24.82042253521132,1318.0
F,Development,Ember.js,7.85,0.0,Not Identified,24.82042253521132,24.82042253521132,1811.0
F,Development,Ruby,1.42,97.0,Not Identified,24.82042253521132,24.82042253521132,2966.0
F,Development,Kibana,28.02,22.0,Not Identified,24.82042253521132,24.82042253521132,65.0
F,Development,Twig,0.92,3.0,Not Identified,24.82042253521132,24.82042253521132,4417.0
F,Development,Breeze.js,22.296325668700405,0.0,Not Identified,24.82042253521132,24.82042253521132,4394.0
F,Development,GraphQL,4.97,2.0,Not Identified,24.82042253521132,24.82042253521132,2242.0
F,Development,FoxPro,1.49,100.0,Not Identified,24.82042253521132,24.82042253521132,2388.0
F,Development,Magento,14.59,30.0,Not Identified,24.82042253521132,24.82042253521132,1517.0
F,Development,Adobe CQ,22.296325668700405,1.0,Not Identified,24.82042253521132,24.82042253521132,1990.0
F,Development,Chart.js,4.73,1.0,Not Identified,24.82042253521132,24.82042253521132,4436.0
F,Development,XNA,0.41,3.0,Not Identified,24.82042253521132,24.82042253521132,3412.0
F,Development,PureMVC,22.296325668700405,0.0,Not Identified,24.82042253521132,24.82042253521132,1525.0
F,Development,Xero,4.2,25.0,Not Identified,24.82042253521132,24.82042253521132,3110.0
F,Development,Adobe Flex,0.26,0.0,Not Identified,24.82042253521132,24.82042253521132,2564.0
F,Development,Raspberry Pi,0.56,100.0,Not Identified,24.82042253521132,24.82042253521132,3161.0
F,Development,Mojolicious,22.296325668700405,0.0,Not Identified,24.82042253521132,24.82042253521132,4249.0
F,Development,Hadoop,24.24,10.0,Not Identified,24.82042253521132,24.82042253521132,3462.0
F,Development,Adobe Air,1.97,0.0,Not Identified,24.82042253521132,24.82042253521132,532.0
F,Development,F#,3.46,0.0,Not Identified,24.82042253521132,24.82042253521132,633.0
F,Development,PHP Wordpress,4.21,4.0,Not Identified,24.82042253521132,24.82042253521132,1472.0
F,Development,Titanium,2.8,7.0,Not Identified,24.82042253521132,24.82042253521132,2770.0
F,Development,Haproxy,8.53,1.0,Not Identified,24.82042253521132,24.82042253521132,4720.0
F,Development,UI Design,10.04,38.0,Not Identified,24.82042253521132,24.82042253521132,2190.0
F,Development,Spree Commerce,15.96,9.0,Not Identified,24.82042253521132,24.82042253521132,1820.0
F,Development,Merb,22.296325668700405,0.0,Not Identified,24.82042253521132,24.82042253521132,1948.0
F,Development,Adobe Software Engineers,22.296325668700405,24.820422535211268,Not Identified,24.82042253521132,24.82042253521132,1609.0
F,Development,Tizen,0.56,1.0,Not Identified,24.82042253521132,24.82042253521132,673.0
F,Development,Lisp,5.29,0.0,Not Identified,24.82042253521132,24.82042253521132,1918.0
F,Development,Salesforce API,17.13,32.0,Not Identified,24.82042253521132,24.82042253521132,3262.0
F,Development,Zendesk,14.72,41.0,Not Identified,24.82042253521132,24.82042253521132,2974.0
F,Development,SCM s,22.296325668700405,0.0,Not Identified,24.82042253521132,24.82042253521132,1466.0
F,Development,AngularJS,3.7,1.0,Not Identified,24.82042253521132,24.82042253521132,427.0
F,Development,Visual Basic,2.0,3.0,Not Identified,24.82042253521132,24.82042253521132,4660.0
F,Development,Visual Studio,3.64,2.0,Not Identified,24.82042253521132,24.82042253521132,4791.0
F,Development,Adobe Software Engineers,22.296325668700405,24.820422535211268,Not Identified,24.82042253521132,24.82042253521132,949.0
F,Development,Scikit-Learn,8.37,2.0,Not Identified,24.82042253521132,24.82042253521132,2106.0
F,Development,Titanium,2.8,7.0,Not Identified,24.82042253521132,24.82042253521132,21.0
F,Development,HDFS,16.18,0.0,Not Identified,24.82042253521132,24.82042253521132,2936.0
F,Development,Smarty,1.18,20.0,Not Identified,24.82042253521132,24.82042253521132,936.0
F,Development,WebSphere,16.97,9.0,Not Identified,24.82042253521132,24.82042253521132,4882.0
F,Development,JSON Expert,22.296325668700405,14.0,Not Identified,24.82042253521132,24.82042253521132,4637.0
F,Development,GIMP,1.21,1.0,Not Identified,24.82042253521132,24.82042253521132,4918.0
F,Development,JSP,0.85,2.0,Not Identified,24.82042253521132,24.82042253521132,939.0
F,Development,Ruby,1.42,97.0,Not Identified,24.82042253521132,24.82042253521132,4690.0
F,Development,Scrum,6.11,14.0,Not Identified,24.82042253521132,24.82042253521132,125.0
F,Development,Puppeteer,0.29,0.0,Not Identified,24.82042253521132,24.82042253521132,866.0
F,Development,Joomla,6.48,4.0,Not Identified,24.82042253521132,24.82042253521132,2459.0
F,Development,Teradata,2.22,15.0,Not Identified,24.82042253521132,24.82042253521132,452.0
F,Development,Teradata,2.22,15.0,Not Identified,24.82042253521132,24.82042253521132,4041.0
F,Development,Shopify,7.33,33.0,Not Identified,24.82042253521132,24.82042253521132,4070.0
F,Development,Bootstrap,0.75,12.0,Not Identified,24.82042253521132,24.82042253521132,1654.0
F,Development,Debugging,10.18,9.0,Not Identified,24.82042253521132,24.82042253521132,4899.0
F,Development,Tornado,3.31,0.0,Not Identified,24.82042253521132,24.82042253521132,4038.0
F,Development,Pusher,1.89,9.0,Not Identified,24.82042253521132,24.82042253521132,2470.0
F,Development,ZK,2.45,13.0,Not Identified,24.82042253521132,24.82042253521132,3231.0
F,Development,Raspberry Pi,0.56,100.0,Not Identified,24.82042253521132,24.82042253521132,1160.0
F,Development,QlikView,3.59,16.0,Not Identified,24.82042253521132,24.82042253521132,1193.0
F,Development,Ember.js,7.85,0.0,Not Identified,24.82042253521132,24.82042253521132,752.0
F,Development,WebWork,1.57,1.0,Not Identified,24.82042253521132,24.82042253521132,4678.0
F,Development,JBoss Seam,22.296325668700405,0.0,Not Identified,24.82042253521132,24.82042253521132,4574.0
F,Development,Delphi,0.42,5.0,Not Identified,24.82042253521132,24.82042253521132,651.0
F,Development,Salesforce API,17.13,32.0,Not Identified,24.82042253521132,24.82042253521132,506.0
F,Development,Web Scraping,9.58,38.0,Not Identified,24.82042253521132,24.82042253521132,415.0
F,Development,Hapi.js,22.296325668700405,0.0,Not Identified,24.82042253521132,24.82042253521132,561.0
F,Development,Gravity Forms,1.97,21.0,Not Identified,24.82042253521132,24.82042253521132,2111.0
F,Development,AngularJS Experts,117.27,38.0,Not Identified,24.82042253521132,24.82042253521132,925.0
F,Development,XSD,2.11,1.0,Not Identified,24.82042253521132,24.82042253521132,717.0
F,Development,Highcharts,10.92,0.0,Not Identified,24.82042253521132,24.82042253521132,4993.0
F,Development,Hadoop,24.24,10.0,Not Identified,24.82042253521132,24.82042253521132,4588.0
F,Development,TYPO3,1.68,1.0,Not Identified,24.82042253521132,24.82042253521132,1417.0
F,Development,Slack,2.12,17.0,Not Identified,24.82042253521132,24.82042253521132,98.0
F,Development,JQuery,2.57,0.0,Not Identified,24.82042253521132,24.82042253521132,1661.0
F,Development,FFmpeg,2.74,0.0,Not Identified,24.82042253521132,24.82042253521132,3791.0
F,Development,JasperReports,20.66,1.0,Not Identified,24.82042253521132,24.82042253521132,4528.0
F,Development,Fault Tolerance,22.296325668700405,0.0,Not Identified,24.82042253521132,24.82042253521132,3763.0
F,Development,Redis,11.12,18.0,Not Identified,24.82042253521132,24.82042253521132,3558.0
F,Development,Confluence,1.65,3.0,Not Identified,24.82042253521132,24.82042253521132,1270.0
F,Development,Koa,0.19,6.0,Not Identified,24.82042253521132,24.82042253521132,2867.0
F,Development,React.js,5.97,3.0,Not Identified,24.82042253521132,24.82042253521132,4898.0
F,Development,Koa,0.19,6.0,Not Identified,24.82042253521132,24.82042253521132,4402.0
F,Development,Breeze.js,22.296325668700405,0.0,Not Identified,24.82042253521132,24.82042253521132,2491.0
F,Development,XAML,3.05,1.0,Not Identified,24.82042253521132,24.82042253521132,2191.0
F,Development,Shell,0.22,5.0,Not Identified,24.82042253521132,24.82042253521132,3529.0
F,Development,FFmpeg,2.74,0.0,Not Identified,24.82042253521132,24.82042253521132,651.0
F,Development,Grails,0.74,69.0,Not Identified,24.82042253521132,24.82042253521132,868.0
F,Development,Release,1.4,1.0,Not Identified,24.82042253521132,24.82042253521132,4908.0
F,Development,Highcharts,10.92,0.0,Not Identified,24.82042253521132,24.82042253521132,778.0
F,Development,Haproxy,8.53,1.0,Not Identified,24.82042253521132,24.82042253521132,113.0
F,Development,Adobe CQ,22.296325668700405,1.0,Not Identified,24.82042253521132,24.82042253521132,1714.0
F,Development,WPF,3.2,1.0,Not Identified,24.82042253521132,24.82042253521132,3147.0
F,Development,PHP Wordpress,4.21,4.0,Not Identified,24.82042253521132,24.82042253521132,4558.0
F,Development,GIS,2.12,11.0,Not Identified,24.82042253521132,24.82042253521132,4312.0
F,Development,iPad,1.66,100.0,Not Identified,24.82042253521132,24.82042253521132,4269.0
F,Development,Debian,5.14,0.0,Not Identified,24.82042253521132,24.82042253521132,4049.0
F,Development,Terraform,4.96,3.0,Not Identified,24.82042253521132,24.82042253521132,4760.0
F,Development,Magento,14.59,30.0,Not Identified,24.82042253521132,24.82042253521132,3580.0
F,Development,JavaScript,3.53,15.0,Not Identified,24.82042253521132,24.82042253521132,789.0
F,Development,HDFS,16.18,0.0,Not Identified,24.82042253521132,24.82042253521132,1799.0
F,Development,React Hooks,1.35,0.0,Not Identified,24.82042253521132,24.82042253521132,2206.0
F,Development,GIS,2.12,11.0,Not Identified,24.82042253521132,24.82042253521132,1619.0
F,Development,SAS,2.01,11.0,Not Identified,24.82042253521132,24.82042253521132,4823.0
F,Development,JQuery,2.57,0.0,Not Identified,24.82042253521132,24.82042253521132,580.0
F,Development,Pyjs,22.296325668700405,1.0,Not Identified,24.82042253521132,24.82042253521132,1917.0
F,Development,T-SQL,6.05,3.0,Not Identified,24.82042253521132,24.82042253521132,4940.0
F,Development,Joomla,6.48,4.0,Not Identified,24.82042253521132,24.82042253521132,1115.0
F,Development,Yesod,22.296325668700405,1.0,Not Identified,24.82042253521132,24.82042253521132,1252.0
F,Development,HFT,5.7,5.0,Not Identified,24.82042253521132,24.82042253521132,1503.0
F,Development,Lisp,5.29,0.0,Not Identified,24.82042253521132,24.82042253521132,1682.0
F,Development,Salesforce,5.56,20.0,Not Identified,24.82042253521132,24.82042253521132,1184.0
F,Development,UX/UI,10.91,38.0,Not Identified,24.82042253521132,24.82042253521132,827.0
F,Development,Hamlets,2.11,1.0,Not Identified,24.82042253521132,24.82042253521132,548.0
F,Development,CSS3,3.07,1.0,Not Identified,24.82042253521132,24.82042253521132,4301.0
F,Development,Shopify,7.33,33.0,Not Identified,24.82042253521132,24.82042253521132,3505.0
F,Development,Merb,22.296325668700405,0.0,Not Identified,24.82042253521132,24.82042253521132,3769.0
F,Development,PyCharm,0.44,1.0,Not Identified,24.82042253521132,24.82042253521132,1476.0
F,Development,ESLint,5.17,1.0,Not Identified,24.82042253521132,24.82042253521132,1880.0
F,Development,3D Modeling Software,5.77,100.0,Not Identified,24.82042253521132,24.82042253521132,2762.0
F,Development,ZURB Foundation,9.02,1.0,Not Identified,24.82042253521132,24.82042253521132,2303.0
F,Development,TYPO3,1.68,1.0,Not Identified,24.82042253521132,24.82042253521132,1468.0
F,Development,Zsh,1.44,0.0,Not Identified,24.82042253521132,24.82042253521132,3813.0
F,Development,Salesforce,5.56,20.0,Not Identified,24.82042253521132,24.82042253521132,1236.0
F,Development,Svelte,2.06,1.0,Not Identified,24.82042253521132,24.82042253521132,4114.0
F,Development,JavaScript,3.53,15.0,Not Identified,24.82042253521132,24.82042253521132,3514.0
F,Development,Hamlets,2.11,1.0,Not Identified,24.82042253521132,24.82042253521132,4690.0
F,Development,HFT,5.7,5.0,Not Identified,24.82042253521132,24.82042253521132,607.0
F,Development,R3 Corda,1.38,12.0,Not Identified,24.82042253521132,24.82042253521132,808.0
F,Development,Redis,11.12,18.0,Not Identified,24.82042253521132,24.82042253521132,3012.0
F,Development,Zend,22.296325668700405,0.0,Not Identified,24.82042253521132,24.82042253521132,2809.0
F,Development,Zapier,4.55,30.0,Not Identified,24.82042253521132,24.82042253521132,4622.0
F,Development,YAML,4.01,1.0,Not Identified,24.82042253521132,24.82042253521132,3039.0
F,Development,Electron,0.83,0.0,Not Identified,24.82042253521132,24.82042253521132,3793.0
F,Development,Zope 2,22.296325668700405,0.0,Not Identified,24.82042253521132,24.82042253521132,4118.0
F,Development,Qlik,2.78,14.0,Not Identified,24.82042253521132,24.82042253521132,2543.0
F,Development,GIMP,1.21,1.0,Not Identified,24.82042253521132,24.82042253521132,4943.0
F,Development,PureMVC,22.296325668700405,0.0,Not Identified,24.82042253521132,24.82042253521132,4887.0
F,Development,Neural Network,8.78,4.0,Not Identified,24.82042253521132,24.82042253521132,2996.0
F,Development,JSON Expert,22.296325668700405,14.0,Not Identified,24.82042253521132,24.82042253521132,4424.0
F,Development,Smarty,1.18,20.0,Not Identified,24.82042253521132,24.82042253521132,4515.0
F,Development,Vuforia,3.62,22.0,Not Identified,24.82042253521132,24.82042253521132,898.0
F,Development,Debian,5.14,0.0,Not Identified,24.82042253521132,24.82042253521132,1711.0
F,Development,JSP,0.85,2.0,Not Identified,24.82042253521132,24.82042253521132,3042.0
F,Development,Maya,3.09,2.0,Not Identified,24.82042253521132,24.82042253521132,4777.0
F,Development,xQuery,22.296325668700405,0.0,Not Identified,24.82042253521132,24.82042253521132,202.0
F,Development,TypeScript,2.7,0.0,Not Identified,24.82042253521132,24.82042253521132,1935.0
F,Development,QlikView,3.59,16.0,Not Identified,24.82042253521132,24.82042253521132,2212.0
F,Development,Nette Framework,22.296325668700405,0.0,Not Identified,24.82042253521132,24.82042253521132,1482.0
F,Development,Solr,60.33,9.0,Not Identified,24.82042253521132,24.82042253521132,1103.0
F,Development,Kibana,28.02,22.0,Not Identified,24.82042253521132,24.82042253521132,3586.0
F,Development,Release,1.4,1.0,Not Identified,24.82042253521132,24.82042253521132,4122.0
F,Development,React.js,5.97,3.0,Not Identified,24.82042253521132,24.82042253521132,2393.0
F,Development,Zen Cart,4.16,20.0,Not Identified,24.82042253521132,24.82042253521132,1170.0
F,Development,xUnit,6.77,1.0,Not Identified,24.82042253521132,24.82042253521132,4254.0
F,Development,Chart.js,4.73,1.0,Not Identified,24.82042253521132,24.82042253521132,2531.0
F,Development,UX Design,12.09,40.0,Not Identified,24.82042253521132,24.82042253521132,1068.0
F,Development,Grails,0.74,69.0,Not Identified,24.82042253521132,24.82042253521132,61.0
F,Development,Scikit-Learn,8.37,2.0,Not Identified,24.82042253521132,24.82042253521132,1077.0
F,Development,R3 Corda,1.38,12.0,Not Identified,24.82042253521132,24.82042253521132,203.0
F,Development,Socket.IO,2.56,0.0,Not Identified,24.82042253521132,24.82042253521132,3644.0
F,Development,Debugging,10.18,9.0,Not Identified,24.82042253521132,24.82042253521132,463.0
F,Development,Selenium,1.92,9.0,Not Identified,24.82042253521132,24.82042253521132,1385.0
F,Development,Terraform,4.96,3.0,Not Identified,24.82042253521132,24.82042253521132,2664.0
F,Development,Neural Network,8.78,4.0,Not Identified,24.82042253521132,24.82042253521132,1712.0
F,Development,AngularJS,3.7,1.0,Not Identified,24.82042253521132,24.82042253521132,708.0
F,Development,Delphi,0.42,5.0,Not Identified,24.82042253521132,24.82042253521132,3718.0
F,Development,SAS,2.01,11.0,Not Identified,24.82042253521132,24.82042253521132,762.0
F,Development,Polymer,2.81,3.0,Not Identified,24.82042253521132,24.82042253521132,1488.0
F,Development,JasperReports,20.66,1.0,Not Identified,24.82042253521132,24.82042253521132,1060.0
F,Development,UX Design,12.09,40.0,Not Identified,24.82042253521132,24.82042253521132,1664.0
F,Development,Solr,60.33,9.0,Not Identified,24.82042253521132,24.82042253521132,2090.0
F,Development,T-SQL,6.05,3.0,Not Identified,24.82042253521132,24.82042253521132,585.0
F,Development,Selenium,1.92,9.0,Not Identified,24.82042253521132,24.82042253521132,3719.0
F,Development,HTML5,2.13,6.0,Not Identified,24.82042253521132,24.82042253521132,4867.0
F,Development,Yelp API,5.33,1.0,Not Identified,24.82042253521132,24.82042253521132,1230.0
F,Development,Slack,2.12,17.0,Not Identified,24.82042253521132,24.82042253521132,2461.0
F,Development,HTML5,2.13,6.0,Not Identified,24.82042253521132,24.82042253521132,4093.0
F,Development,Squarespace,2.03,24.0,Not Identified,24.82042253521132,24.82042253521132,4197.0
F,Development,QA,5.03,21.0,Not Identified,24.82042253521132,24.82042253521132,65.0
F,Development,React Hooks,1.35,0.0,Not Identified,24.82042253521132,24.82042253521132,1156.0
F,Development,XP,0.54,2.0,Not Identified,24.82042253521132,24.82042253521132,2874.0
F,Development,Gravity Forms,1.97,21.0,Not Identified,24.82042253521132,24.82042253521132,1124.0
F,Development,Spree Commerce,15.96,9.0,Not Identified,24.82042253521132,24.82042253521132,3429.0
F,Development,Svelte,2.06,1.0,Not Identified,24.82042253521132,24.82042253521132,4358.0
F,Development,Nette Framework,22.296325668700405,0.0,Not Identified,24.82042253521132,24.82042253521132,180.0
F,Development,ESLint,5.17,1.0,Not Identified,24.82042253521132,24.82042253521132,825.0
F,Development,Puppeteer,0.29,0.0,Not Identified,24.82042253521132,24.82042253521132,933.0
F,Development,TypeScript,2.7,0.0,Not Identified,24.82042253521132,24.82042253521132,1967.0
F,Development,Hapi.js,22.296325668700405,0.0,Not Identified,24.82042253521132,24.82042253521132,4002.0
F,Development,ROS,3.13,1.0,Not Identified,24.82042253521132,24.82042253521132,3224.0
F,Development,Vue,1.65,0.0,Not Identified,24.82042253521132,24.82042253521132,3475.0
F,Development,Maya,3.09,2.0,Not Identified,24.82042253521132,24.82042253521132,4157.0
F,Development,UI Design,10.04,38.0,Not Identified,24.82042253521132,24.82042253521132,996.0
F,Development,SOLIDWORKS,2.18,24.0,Not Identified,24.82042253521132,24.82042253521132,1913.0
F,Development,Pusher,1.89,9.0,Not Identified,24.82042253521132,24.82042253521132,3076.0
F,Development,AngularJS Experts,117.27,38.0,Not Identified,24.82042253521132,24.82042253521132,3833.0
F,Development,Unix,1.54,0.0,Not Identified,24.82042253521132,24.82042253521132,2563.0
F,Development,Rust,0.49,2.0,Not Identified,24.82042253521132,24.82042253521132,2342.0
F,Development,Sage,5.21,90.0,Not Identified,24.82042253521132,24.82042253521132,1024.0
F,Development,YouTube API,5.1,9.0,Not Identified,24.82042253521132,24.82042253521132,1638.0
F,Development,Ze Framework,22.296325668700405,24.820422535211268,Not Identified,24.82042253521132,24.82042253521132,4335.0
F,Development,SOLIDWORKS,2.18,24.0,Not Identified,24.82042253521132,24.82042253521132,3075.0
F,Development,SCM s,22.296325668700405,0.0,Not Identified,24.82042253521132,24.82042253521132,3580.0
F,Development,Shell,0.22,5.0,Not Identified,24.82042253521132,24.82042253521132,4065.0
F,Development,Visualforce,5.13,3.0,Not Identified,24.82042253521132,24.82042253521132,912.0
F,Development,QA,5.03,21.0,Not Identified,24.82042253521132,24.82042253521132,1689.0
F,Development,PyCharm,0.44,1.0,Not Identified,24.82042253521132,24.82042253521132,201.0
F,Development,XSLT,4.13,0.0,Not Identified,24.82042253521132,24.82042253521132,375.0
F,Development,Polymer,2.81,3.0,Not Identified,24.82042253521132,24.82042253521132,1797.0
F,Development,Adobe Air,1.97,0.0,Not Identified,24.82042253521132,24.82042253521132,886.0
F,Development,XPath,2.67,0.0,Not Identified,24.82042253521132,24.82042253521132,2026.0
F,Development,Vanilla JS,4.82,1.0,Not Identified,24.82042253521132,24.82042253521132,2452.0
F,Development,Scrum,6.11,14.0,Not Identified,24.82042253521132,24.82042253521132,2794.0
F,Development,Twig,0.92,3.0,Not Identified,24.82042253521132,24.82042253521132,4965.0
F,Development,Squarespace,2.03,24.0,Not Identified,24.82042253521132,24.82042253521132,3688.0
F,Development,Rust,0.49,2.0,Not Identified,24.82042253521132,24.82042253521132,3992.0
F,Development,Sage,5.21,90.0,Not Identified,24.82042253521132,24.82042253521132,4689.0
F,Development,Fault Tolerance,22.296325668700405,0.0,Not Identified,24.82042253521132,24.82042253521132,2127.0
F,Development,ROS,3.13,1.0,Not Identified,24.82042253521132,24.82042253521132,3038.0
F,Development,GraphQL,4.97,2.0,Not Identified,24.82042253521132,24.82042253521132,67.0
F,Development,Confluence,1.65,3.0,Not Identified,24.82042253521132,24.82042253521132,3736.0
F,Development,Tornado,3.31,0.0,Not Identified,24.82042253521132,24.82042253521132,4166.0
F,Development,FoxPro,1.49,100.0,Not Identified,24.82042253521132,24.82042253521132,2726.0
F,Development,F#,3.46,0.0,Not Identified,24.82042253521132,24.82042253521132,1876.0
F,Development,Yii,2.2,1.0,Not Identified,24.82042253521132,24.82042253521132,132.0
F,Development,Bootstrap,0.75,12.0,Not Identified,24.82042253521132,24.82042253521132,2351.0
F,Development,Mojolicious,22.296325668700405,0.0,Not Identified,24.82042253521132,24.82042253521132,3480.0
F,Development,Qlik,2.78,14.0,Not Identified,24.82042253521132,24.82042253521132,3179.0
F,Development,Socket.IO,2.56,0.0,Not Identified,24.82042253521132,24.82042253521132,2223.0
F,Development,Weebly,1.51,22.0,Not Identified,24.82042253521132,24.82042253521132,551.0
F,Development,Jade,1.04,93.0,Not Identified,24.82042253521132,24.82042253521132,1982.0
F,Development,Jade,1.04,93.0,Not Identified,24.82042253521132,24.82042253521132,4632.0
F,Development,Electron,0.83,0.0,Not Identified,24.82042253521132,24.82042253521132,145.0
F,Development,Adobe Flex,0.26,0.0,Not Identified,24.82042253521132,24.82042253521132,609.0
F,Development,CSS3,3.07,1.0,Not Identified,24.82042253521132,24.82042253521132,1382.0
F,Development,3D Modeling Software,5.77,100.0,Not Identified,24.82042253521132,24.82042253521132,833.0
F,Development,Vaadin,0.55,8.0,Not Identified,24.82042253521132,24.82042253521132,2911.0
F,Development,Apache Sling,1.74,1.0,Not Identified,24.82042253521132,24.82042253521132,3954.0
F,Development,Automation Developers,22.296325668700405,15.0,Not Identified,24.82042253521132,24.82042253521132,4638.0
F,Development,Backbone.js,1.7,1.0,Not Identified,24.82042253521132,24.82042253521132,1184.0
F,Development,Capybara,0.46,4.0,Not Identified,24.82042253521132,24.82042253521132,3336.0
F,Development,Linux System Administrators,4.88,32.0,Not Identified,24.82042253521132,24.82042253521132,3649.0
F,Development,CakePHP,2.52,1.0,Not Identified,24.82042253521132,24.82042253521132,14.0
F,Development,Asterisk,4.55,0.0,Not Identified,24.82042253521132,24.82042253521132,757.0
F,Development,Catalyst,1.0,4.0,Not Identified,24.82042253521132,24.82042253521132,4329.0
F,Development,Animation,2.0,6.0,Not Identified,24.82042253521132,24.82042253521132,1806.0
F,Development,Full-Stack,7.92,23.0,Not Identified,24.82042253521132,24.82042253521132,4150.0
F,Development,Amazon Redshift,4.5,23.0,Not Identified,24.82042253521132,24.82042253521132,123.0
F,Development,Bamboo,1.37,88.0,Not Identified,24.82042253521132,24.82042253521132,4538.0
F,Development,Authorize.Net,3.57,14.0,Not Identified,24.82042253521132,24.82042253521132,4086.0
F,Development,Carma,1.49,2.0,Not Identified,24.82042253521132,24.82042253521132,1731.0
F,Development,ASP.NET MVC,3.1,5.0,Not Identified,24.82042253521132,24.82042253521132,4833.0
F,Development,BPM,3.19,4.0,Not Identified,24.82042253521132,24.82042253521132,4692.0
F,Development,AppExchange,3.41,37.0,Not Identified,24.82042253521132,24.82042253521132,289.0
F,Development,ASP.NET Dynamic Data,22.296325668700405,6.0,Not Identified,24.82042253521132,24.82042253521132,389.0
F,Development,Big Data Architects,17.06,15.0,Not Identified,24.82042253521132,24.82042253521132,4749.0
F,Development,Amazon EC2,3.17,18.0,Not Identified,24.82042253521132,24.82042253521132,4281.0
F,Development,Linux CentOS,6.55,4.0,Not Identified,24.82042253521132,24.82042253521132,3140.0
F,Development,Algorithm Developers,21.15,30.0,Not Identified,24.82042253521132,24.82042253521132,2486.0
F,Development,Cassandra,6.83,1.0,Not Identified,24.82042253521132,24.82042253521132,1280.0
F,Development,AWS DevOps Engineers,22.296325668700405,24.820422535211268,Not Identified,24.82042253521132,24.82042253521132,825.0
F,Development,Chatbot,20.57,58.0,Not Identified,24.82042253521132,24.82042253521132,1700.0
F,Development,ItsNat,22.296325668700405,0.0,Not Identified,24.82042253521132,24.82042253521132,4224.0
F,Development,CMake,3.06,0.0,Not Identified,24.82042253521132,24.82042253521132,2069.0
F,Development,Babel,2.2,17.0,Not Identified,24.82042253521132,24.82042253521132,1202.0
F,Development,Apache Cordova,7.96,3.0,Not Identified,24.82042253521132,24.82042253521132,53.0
F,Development,Apache Hadoop,33.16,14.0,Not Identified,24.82042253521132,24.82042253521132,4063.0
F,Development,Automation Developers,22.296325668700405,15.0,Not Identified,24.82042253521132,24.82042253521132,2029.0
F,Development,Zabbix,8.19,8.0,Not Identified,24.82042253521132,24.82042253521132,1342.0
F,Development,XML,1.87,1.0,Not Identified,24.82042253521132,24.82042253521132,2980.0
F,Development,Bluetooth,0.8,85.0,Not Identified,24.82042253521132,24.82042253521132,871.0
F,Development,Angular Developers,67.52,29.0,Not Identified,24.82042253521132,24.82042253521132,2336.0
F,Development,Sentry,4.85,13.0,Not Identified,24.82042253521132,24.82042253521132,1655.0
F,Development,Go,3.33,0.0,Not Identified,24.82042253521132,24.82042253521132,1314.0
F,Development,JNI,0.35,0.0,Not Identified,24.82042253521132,24.82042253521132,2523.0
F,Development,Clojure,8.06,2.0,Not Identified,24.82042253521132,24.82042253521132,315.0
F,Development,MacOS,1.79,4.0,Not Identified,24.82042253521132,24.82042253521132,1624.0
F,Development,Boost,1.34,40.0,Not Identified,24.82042253521132,24.82042253521132,1779.0
F,Development,Apache Click,22.296325668700405,0.0,Not Identified,24.82042253521132,24.82042253521132,3263.0
F,Development,AWS Kinesis,5.53,2.0,Not Identified,24.82042253521132,24.82042253521132,2278.0
F,Development,AWS Lambda,3.76,3.0,Not Identified,24.82042253521132,24.82042253521132,2142.0
F,Development,CMS,8.91,16.0,Not Identified,24.82042253521132,24.82042253521132,4245.0
